1.15		-2.5813e-05		-0.000160578
1.1503		-0.00022641		0.000231021
1.1506		0.000173746		1.66198e-05
1.1509		-9.00826e-05		0.000199487
1.1512		9.97854e-05		-0.000133943
1.1515		0.000177292		-3.59787e-05
1.1518		-6.05687e-05		-4.17366e-05
1.15211		-9.25982e-05		-0.000101503
1.15241		-1.37506e-05		0.00010965
1.15271		-2.69337e-05		-2.0555e-05
1.15301		-6.94677e-05		2.9792e-05
1.15331		0.000192191		-0.000116926
1.15361		-0.000185627		0.00015348
1.15391		7.12513e-05		2.49237e-05
1.15421		-0.000121391		7.14438e-05
1.15451		0.000272754		-7.02001e-05
1.15481		0.000106051		-8.56372e-05
1.15511		-0.000158055		-0.00014584
1.15541		-8.08486e-05		0.000126417
1.15571		-0.000221052		-0.000150084
1.15602		3.5519e-05		0.000309139
1.15632		0.000252049		-7.29184e-05
1.15662		6.22474e-05		0.000120536
1.15692		-0.000163031		-0.000124033
1.15722		0.000127184		-7.5142e-05
1.15752		-6.19762e-05		-0.000152155
1.15782		-2.77896e-05		0.000271178
1.15812		3.6853e-05		-0.000117041
1.15842		-9.35682e-05		-4.57555e-05
1.15872		2.20214e-05		0.000134763
1.15902		4.6162e-05		-0.000145145
1.15932		-7.27962e-05		5.64892e-05
1.15962		9.83745e-06		0.000138577
1.15992		4.39232e-05		3.7617e-05
1.16023		3.25504e-05		-0.000179021
1.16053		0.00019763		0.000160015
1.16083		-4.81535e-05		-0.000373428
1.16113		-0.000296706		0.000145479
1.16143		-4.60723e-05		-3.40024e-05
1.16173		-1.87392e-05		0.000165014
1.16203		0.000148944		0.000147261
1.16233		0.000186289		-2.4257e-07
1.16263		-0.000107669		-0.000139129
1.16293		5.48266e-06		-8.87619e-05
1.16323		7.93975e-06		-8.25769e-05
1.16353		8.59748e-05		0.000100313
1.16383		-0.000158415		6.24517e-05
1.16414		-6.06068e-05		-0.000165625
1.16444		-7.82342e-05		-6.05559e-06
1.16474		7.03697e-05		0.000239679
1.16504		3.7558e-05		4.21099e-05
1.16534		0.000103664		-2.61299e-05
1.16564		0.000101906		0.000141582
1.16594		-3.05779e-05		-0.000389919
1.16624		2.74176e-05		-1.95919e-05
1.16654		-0.000154952		-0.000132417
1.16684		-0.000138682		8.62285e-05
1.16714		-0.000310254		0.000287256
1.16744		0.000305958		0.000302612
1.16774		2.90044e-05		-0.000179301
1.16805		0.000573335		-0.000125299
1.16835		-0.000132569		-0.000248357
1.16865		-0.00032936		0.000113157
1.16895		0.000291132		0.000101459
1.16925		-2.64408e-05		-0.000174847
1.16955		0.000231391		-0.000205636
1.16985		0.000334647		0.000120126
1.17015		0.000436248		0.000422909
1.17045		-0.000200334		0.000400747
1.17075		-0.00110044		-0.00126879
1.17105		-0.00517535		-3.37882e-05
1.17135		-0.00528774		0.000565222
1.17165		-0.0095239		-0.00161368
1.17195		-0.00668684		-0.00233891
1.17226		-0.00653512		-0.000661846
1.17256		-0.00415553		-0.000247414
1.17286		-0.00695366		0.000322844
1.17316		-0.00459018		0.000531865
1.17346		-0.00595982		0.0021415
1.17376		-0.00601311		0.000133081
1.17406		-0.0102533		-0.000416302
1.17436		-0.00558768		0.000882509
1.17466		-0.00765134		0.00185484
1.17496		-0.0051503		-0.00139018
1.17526		-0.0086088		-0.0029285
1.17556		-0.0064058		0.00191776
1.17586		-0.00668901		0.00100569
1.17617		-0.00396581		-0.00320651
1.17647		-0.00485635		-0.00325403
1.17677		-0.00816613		0.00579086
1.17707		-0.00511722		-0.000533851
1.17737		-0.00722976		-0.00201845
1.17767		-0.00116408		-0.000452777
1.17797		-0.00963355		0.00153232
1.17827		-0.0063769		0.00249733
1.17857		-0.00543968		-0.00467897
1.17887		-0.00319907		0.00470333
1.17917		-0.00525072		-0.00116046
1.17947		-0.00866922		0.000521687
1.17977		-0.00421288		-7.49703e-05
1.18008		-0.00671593		-0.000740068
1.18038		-0.00528509		-0.000718327
1.18068		-0.00373913		0.00216161
1.18098		-0.00674301		-0.00274891
1.18128		-0.00597459		0.000961305
1.18158		-0.00537867		-9.6399e-05
1.18188		-0.00409959		-0.000197993
1.18218		-0.00481128		-8.50982e-05
1.18248		-0.00490521		-0.00103333
1.18278		-0.00847841		0.000515788
1.18308		-0.00349941		0.000368
1.18338		-0.0063428		-0.00127618
1.18368		-0.00310594		0.00099882
1.18398		-0.00666914		-2.97986e-05
1.18429		-0.00525889		-0.00068292
1.18459		-0.00426733		0.0018534
1.18489		-0.00796313		-0.00243476
1.18519		-0.00731247		0.0025685
1.18549		-0.00284319		-0.0030577
1.18579		-0.00634435		0.000241277
1.18609		-0.00287159		-0.000362543
1.18639		-0.00769839		0.000441581
1.18669		-0.00508433		-0.000619494
1.18699		-0.00588807		0.00182629
1.18729		-0.00448284		-0.000238538
1.18759		-0.00693568		0.000415046
1.18789		-0.00448897		-0.00263041
1.1882		-0.00652116		0.000988271
1.1885		-0.00317202		-0.00128462
1.1888		-0.00807429		-0.000300593
1.1891		-0.00263661		0.00239699
1.1894		-0.00739864		-0.000538338
1.1897		-0.00418723		0.00258012
1.19		-0.00439454		-0.00281918
1.1903		-0.00727037		0.000838016
1.1906		-0.00587367		-0.000138381
1.1909		-0.00737703		0.00184971
1.1912		-0.00409983		-0.00110949
1.1915		-0.00667356		-0.000184567
1.1918		-0.00403091		1.59145e-05
1.19211		-0.00739607		0.00144018
1.19241		-0.00570191		-0.000417117
1.19271		-0.00641939		-0.00230583
1.19301		-0.00400823		-0.000402045
1.19331		-0.00772329		0.00172859
1.19361		-0.0046822		0.000316395
1.19391		-0.00491825		-0.00139801
1.19421		-0.00471943		0.000412462
1.19451		-0.00684503		0.000665636
1.19481		-0.00595999		0.00130558
1.19511		-0.0073417		-0.00123496
1.19541		-0.00741756		0.000897731
1.19571		-0.00613219		-0.000464384
1.19601		-0.00420642		-0.000461094
1.19632		-0.00636409		4.93681e-06
1.19662		-0.00566628		0.000425501
1.19692		-0.00749429		-0.000268601
1.19722		-0.00644896		0.000182049
1.19752		-0.0083485		-0.000472156
1.19782		-0.00669854		0.00257591
1.19812		-0.0067926		-0.00158471
1.19842		-0.00604589		-0.00094947
1.19872		-0.0051292		-0.000715614
1.19902		-0.00624532		0.00201674
1.19932		-0.00777368		0.000213334
1.19962		-0.0096689		-0.00173739
1.19992		-0.00898792		0.000922785
1.20023		-0.00582751		0.00255274
1.20053		-0.00828007		-0.000711773
1.20083		-0.00630544		-0.00116526
1.20113		-0.00913922		0.00129441
1.20143		-0.00730268		0.000763666
1.20173		-0.0105611		-0.00152578
1.20203		-0.0118172		-0.000528444
1.20233		-0.0114982		-0.00127552
1.20263		-0.00888694		0.00331264
1.20293		-0.00815271		-0.0010124
1.20323		-0.0123635		-0.000134659
