                 phi                theta              weights
            0.000000;             0.000000;             0.005733
            0.000000;             0.060415;             0.045832
            0.000000;             0.120830;             0.091498
            0.000000;             0.181246;             0.136829
            0.000000;             0.241661;             0.181661
            0.000000;             0.302076;             0.225830
            0.000000;             0.362491;             0.269175
            0.000000;             0.422907;             0.311538
            0.000000;             0.483322;             0.352764
            0.000000;             0.543737;             0.392703
            0.000000;             0.604152;             0.431209
            0.000000;             0.664568;             0.468142
            0.000000;             0.724983;             0.503366
            0.000000;             0.785398;             0.536754
            0.000000;             0.845813;             0.568183
            0.000000;             0.906229;             0.597539
            0.000000;             0.966644;             0.624715
            0.000000;             1.027059;             0.649611
            0.000000;             1.087474;             0.672136
            0.000000;             1.147890;             0.692209
            0.000000;             1.208305;             0.709757
            0.000000;             1.268720;             0.724714
            0.000000;             1.329135;             0.737027
            0.000000;             1.389551;             0.746651
            0.000000;             1.449966;             0.753550
            0.000000;             1.510381;             0.757700
            0.000000;             1.570796;             0.379542
