                 phi                theta              weights
            0.000000;             0.000000;             0.000689
            0.000000;             0.020944;             0.001378
            1.570796;             0.020944;             0.001378
            3.141593;             0.020944;             0.001378
            4.712389;             0.020944;             0.001378
            0.000000;             0.041888;             0.001378
            0.785398;             0.041888;             0.001378
            1.570796;             0.041888;             0.001378
            2.356194;             0.041888;             0.001378
            3.141593;             0.041888;             0.001378
            3.926991;             0.041888;             0.001378
            4.712389;             0.041888;             0.001378
            5.497787;             0.041888;             0.001378
            0.000000;             0.062832;             0.001377
            0.523599;             0.062832;             0.001377
            1.047198;             0.062832;             0.001377
            1.570796;             0.062832;             0.001377
            2.094395;             0.062832;             0.001377
            2.617994;             0.062832;             0.001377
            3.141593;             0.062832;             0.001377
            3.665191;             0.062832;             0.001377
            4.188790;             0.062832;             0.001377
            4.712389;             0.062832;             0.001377
            5.235988;             0.062832;             0.001377
            5.759587;             0.062832;             0.001377
            0.000000;             0.083776;             0.001376
            0.392699;             0.083776;             0.001376
            0.785398;             0.083776;             0.001376
            1.178097;             0.083776;             0.001376
            1.570796;             0.083776;             0.001376
            1.963495;             0.083776;             0.001376
            2.356194;             0.083776;             0.001376
            2.748894;             0.083776;             0.001376
            3.141593;             0.083776;             0.001376
            3.534292;             0.083776;             0.001376
            3.926991;             0.083776;             0.001376
            4.319690;             0.083776;             0.001376
            4.712389;             0.083776;             0.001376
            5.105088;             0.083776;             0.001376
            5.497787;             0.083776;             0.001376
            5.890486;             0.083776;             0.001376
            0.000000;             0.104720;             0.001376
            0.314159;             0.104720;             0.001376
            0.628319;             0.104720;             0.001376
            0.942478;             0.104720;             0.001376
            1.256637;             0.104720;             0.001376
            1.570796;             0.104720;             0.001376
            1.884956;             0.104720;             0.001376
            2.199115;             0.104720;             0.001376
            2.513274;             0.104720;             0.001376
            2.827433;             0.104720;             0.001376
            3.141593;             0.104720;             0.001376
            3.455752;             0.104720;             0.001376
            3.769911;             0.104720;             0.001376
            4.084070;             0.104720;             0.001376
            4.398230;             0.104720;             0.001376
            4.712389;             0.104720;             0.001376
            5.026548;             0.104720;             0.001376
            5.340708;             0.104720;             0.001376
            5.654867;             0.104720;             0.001376
            5.969026;             0.104720;             0.001376
            0.000000;             0.125664;             0.001374
            0.261799;             0.125664;             0.001374
            0.523599;             0.125664;             0.001374
            0.785398;             0.125664;             0.001374
            1.047198;             0.125664;             0.001374
            1.308997;             0.125664;             0.001374
            1.570796;             0.125664;             0.001374
            1.832596;             0.125664;             0.001374
            2.094395;             0.125664;             0.001374
            2.356194;             0.125664;             0.001374
            2.617994;             0.125664;             0.001374
            2.879793;             0.125664;             0.001374
            3.141593;             0.125664;             0.001374
            3.403392;             0.125664;             0.001374
            3.665191;             0.125664;             0.001374
            3.926991;             0.125664;             0.001374
            4.188790;             0.125664;             0.001374
            4.450590;             0.125664;             0.001374
            4.712389;             0.125664;             0.001374
            4.974188;             0.125664;             0.001374
            5.235988;             0.125664;             0.001374
            5.497787;             0.125664;             0.001374
            5.759587;             0.125664;             0.001374
            6.021386;             0.125664;             0.001374
            0.000000;             0.146608;             0.001373
            0.224399;             0.146608;             0.001373
            0.448799;             0.146608;             0.001373
            0.673198;             0.146608;             0.001373
            0.897598;             0.146608;             0.001373
            1.121997;             0.146608;             0.001373
            1.346397;             0.146608;             0.001373
            1.570796;             0.146608;             0.001373
            1.795196;             0.146608;             0.001373
            2.019595;             0.146608;             0.001373
            2.243995;             0.146608;             0.001373
            2.468394;             0.146608;             0.001373
            2.692794;             0.146608;             0.001373
            2.917193;             0.146608;             0.001373
            3.141593;             0.146608;             0.001373
            3.365992;             0.146608;             0.001373
            3.590392;             0.146608;             0.001373
            3.814791;             0.146608;             0.001373
            4.039191;             0.146608;             0.001373
            4.263590;             0.146608;             0.001373
            4.487990;             0.146608;             0.001373
            4.712389;             0.146608;             0.001373
            4.936788;             0.146608;             0.001373
            5.161188;             0.146608;             0.001373
            5.385587;             0.146608;             0.001373
            5.609987;             0.146608;             0.001373
            5.834386;             0.146608;             0.001373
            6.058786;             0.146608;             0.001373
            0.000000;             0.167552;             0.001372
            0.196350;             0.167552;             0.001372
            0.392699;             0.167552;             0.001372
            0.589049;             0.167552;             0.001372
            0.785398;             0.167552;             0.001372
            0.981748;             0.167552;             0.001372
            1.178097;             0.167552;             0.001372
            1.374447;             0.167552;             0.001372
            1.570796;             0.167552;             0.001372
            1.767146;             0.167552;             0.001372
            1.963495;             0.167552;             0.001372
            2.159845;             0.167552;             0.001372
            2.356194;             0.167552;             0.001372
            2.552544;             0.167552;             0.001372
            2.748894;             0.167552;             0.001372
            2.945243;             0.167552;             0.001372
            3.141593;             0.167552;             0.001372
            3.337942;             0.167552;             0.001372
            3.534292;             0.167552;             0.001372
            3.730641;             0.167552;             0.001372
            3.926991;             0.167552;             0.001372
            4.123340;             0.167552;             0.001372
            4.319690;             0.167552;             0.001372
            4.516039;             0.167552;             0.001372
            4.712389;             0.167552;             0.001372
            4.908739;             0.167552;             0.001372
            5.105088;             0.167552;             0.001372
            5.301438;             0.167552;             0.001372
            5.497787;             0.167552;             0.001372
            5.694137;             0.167552;             0.001372
            5.890486;             0.167552;             0.001372
            6.086836;             0.167552;             0.001372
            0.000000;             0.188496;             0.001370
            0.174533;             0.188496;             0.001370
            0.349066;             0.188496;             0.001370
            0.523599;             0.188496;             0.001370
            0.698132;             0.188496;             0.001370
            0.872665;             0.188496;             0.001370
            1.047198;             0.188496;             0.001370
            1.221730;             0.188496;             0.001370
            1.396263;             0.188496;             0.001370
