-5.04e-07		0.00851392		-0.000870132
-4.96e-07		0.00851392		-0.000870132
-4.88e-07		0.00851392		-0.000870132
-4.8e-07		0.00851392		-0.000870132
-4.72e-07		0.00851392		-0.000870132
-4.64e-07		0.00851392		-0.000870132
-4.56e-07		0.00851392		-0.000870132
-4.48e-07		0.00851392		-0.000870132
-4.4e-07		0.00851392		-0.000870132
-4.32e-07		0.00851392		-0.000870132
-4.24e-07		0.00851392		-0.000870132
-4.16e-07		0.00851392		-0.000870132
-4.08e-07		0.00851392		-0.000870132
-4e-07		0.00851392		-0.000870132
-3.92e-07		0.00851392		-0.000870132
-3.84e-07		0.00851392		-0.000870132
-3.76e-07		0.00851392		-0.000870132
-3.68e-07		0.00851392		-0.000870132
-3.6e-07		0.00851392		-0.000870132
-3.52e-07		0.00851392		-0.000870132
-3.44e-07		0.00851392		-0.000870132
-3.36e-07		0.00851392		-0.000870132
-3.28e-07		0.00851392		-0.000870132
-3.2e-07		0.00851392		-0.000870132
-3.12e-07		0.00851392		-0.000870132
-3.04e-07		0.00851392		-0.000870132
-2.96e-07		0.00851392		-0.000870132
-2.88e-07		0.00851392		-0.000870132
-2.8e-07		0.00851392		-0.000870132
-2.72e-07		0.00851392		-0.000870132
-2.64e-07		0.00851392		-0.000870132
-2.56e-07		0.00851392		-0.000870132
-2.48e-07		0.00851392		-0.000870132
-2.4e-07		0.00851392		-0.000870132
-2.32e-07		0.00851392		-0.000870132
-2.24e-07		0.00851392		-0.000870132
-2.16e-07		0.00851392		-0.000870132
-2.08e-07		0.00851392		-0.000870132
-2e-07		0.00851392		-0.000870132
-1.92e-07		0.00851392		-0.000870132
-1.84e-07		0.00851392		-0.000870132
-1.76e-07		0.00851392		-0.000870132
-1.68e-07		0.00851392		-0.000870132
-1.6e-07		0.00851392		-0.000870132
-1.52e-07		0.00851392		-0.000870132
-1.44e-07		0.00851392		-0.000870132
-1.36e-07		0.00851392		-0.000870132
-1.28e-07		0.00851392		-0.000870132
-1.2e-07		0.00851392		-0.000870132
-1.12e-07		0.00851392		-0.000870132
-1.04e-07		0.00851392		-0.000870132
-9.6e-08		0.00851392		-0.000870132
-8.8e-08		0.00851392		-0.000870132
-8e-08		0.00851392		-0.000870132
-7.2e-08		0.00851392		-0.000870132
-6.4e-08		0.00851392		-0.000870132
-5.6e-08		0.00851392		-0.000870132
-4.8e-08		0.00851392		-0.000870132
-4e-08		0.00851392		-0.000870132
-3.2e-08		0.00851392		-0.000870132
-2.4e-08		0.00851392		-0.000870132
-1.6e-08		0.00851392		-0.000870132
-8e-09		0.00851392		-0.000870132
3.07711e-22		0.00835904		-0.00126969
8e-09		0.00901674		-0.000770914
1.6e-08		0.00874888		-0.000889481
2.4e-08		0.00842217		-0.000729163
3.2e-08		0.007988		-0.00059111
4e-08		0.00748437		-0.000455354
4.8e-08		0.00692336		-0.000358758
5.6e-08		0.00630727		-0.000281514
6.4e-08		0.00566838		-0.00023738
7.2e-08		0.00503013		-0.000221707
8e-08		0.00441398		-0.000225044
8.8e-08		0.00384251		-0.000255829
9.6e-08		0.00333591		-0.000309231
1.04e-07		0.00289584		-0.000377857
1.12e-07		0.00253314		-0.000441758
1.2e-07		0.00224544		-0.000499097
1.28e-07		0.00202443		-0.00055417
1.36e-07		0.00186104		-0.000607466
1.44e-07		0.001747		-0.000648928
1.52e-07		0.00166205		-0.00067736
1.6e-07		0.00161765		-0.000701161
1.68e-07		0.00159873		-0.000721624
1.76e-07		0.00159489		-0.000739626
1.84e-07		0.00159663		-0.000750569
1.92e-07		0.0016134		-0.000766853
2e-07		0.00165144		-0.000787335
2.08e-07		0.00171019		-0.000811018
2.16e-07		0.00179052		-0.000838345
